ticker,PHO US Equity,CHIM US Equity,KCE US Equity,ICLN US Equity,SPGP US Equity,FIW US Equity,IHF US Equity,PBD US Equity,IAI US Equity,SMH US Equity,XMHQ US Equity,XSD US Equity,QCLN US Equity,PICK US Equity,EWY US Equity,ARKG US Equity,PSI US Equity,MXI US Equity,KORU US Equity,LIT US Equity,ARKK US Equity,UGE US Equity,FAN US Equity,COPX US Equity,ARKQ US Equity,GRID US Equity,RTM US Equity,PBW US Equity,FXZ US Equity,YLCO US Equity
2015-07-06,24.68,16.01,50.43,10.635,33.95,31.0766,141.59,12.3,43.94,54.23,39.2623,42.14,17.9963,25.401999999999997,54.09,22.82,26.34,54.41,29.62,22.04,21.0978,33.06,11.16,19.74,19.7699,35.0,85.31,25.65,31.38,14.33
2015-07-07,24.92,14.88,50.47,10.51,34.07,31.215,140.87,12.18,43.84,53.96,39.47,41.86,18.1057,24.94,53.66,22.8195,26.2101,53.95,28.9129,21.5,20.98,33.7933,11.09,19.17,19.715,35.2173,84.99,25.55,31.3699,14.572000000000001
2015-07-08,24.53,13.21,49.27,10.07,33.4477,30.79,138.61,11.73,42.88,52.55,39.01,40.84,17.5662,24.1,52.4,22.37,25.6424,52.67,27.0095,20.7398,20.78,32.974000000000004,10.95,18.57,19.2792,,83.2096,24.59,30.73,14.3899
2015-07-09,24.476,15.2,49.5891,10.59,33.6,30.6601,139.51,11.982000000000001,43.38,51.96,39.219,40.155,17.6428,24.48,53.08,22.5,25.2201,53.14,27.93,20.9,20.95,32.5267,11.09,18.93,19.52,,83.42,24.89,30.76,14.29
2015-07-10,24.685,15.85,50.24,10.92,34.0986,30.8843,141.61,12.365,44.13,52.9,39.43,40.81,17.9166,25.02,53.58,22.8501,25.63,54.43,28.88,21.64,21.17,,11.58,19.2,19.52,35.45,84.6081,25.3,31.15,14.38
2015-07-13,24.97,15.85,50.9201,11.05,34.4621,31.28,141.94,12.51,44.58,53.36,39.68,41.1,18.08,25.52,53.66,23.22,25.83,54.76,28.89,21.94,21.44,33.7733,11.63,19.53,19.79,36.1,85.38,25.75,31.54,14.43
2015-07-14,25.06,16.06,51.03,11.069,34.7766,31.5407,143.34,12.54,44.74,53.79,39.99,41.665,18.22,25.46,53.2,23.23,26.24,55.025,28.01,22.0398,21.565,34.3513,11.66,19.62,19.98,,85.86,25.9,31.68,14.4399
2015-07-15,24.7,16.06,51.1068,10.76,34.73,31.13,142.95,12.304,44.79,53.52,39.72,41.185,17.9264,25.0,52.84,23.484,25.99,54.69,27.4,21.6198,21.415,34.3067,11.6,19.47,19.8,35.418,84.9886,25.3,31.27,14.29
2015-07-16,24.85,15.95,51.1068,10.99,35.083,31.42,142.44,12.4648,45.23,53.49,39.9239,41.12,17.95,25.04,53.45,23.8601,25.94,54.74,28.54,21.58,21.8481,34.3067,11.71,19.35,19.9499,36.022,84.91,25.3491,31.2,14.2699
2015-07-17,24.68,16.2,51.42,10.85,35.1405,31.13,142.09,12.4654,45.3,53.46,39.4712,40.96,17.88,24.8,52.95,23.9199,25.94400000000001,54.42,27.613000000000003,21.48,21.92,34.3067,11.62,19.0796,19.9586,34.98,84.58,25.25,30.87,14.11
2015-07-20,24.54,16.1,51.327,10.87,35.393,30.94,141.12,12.5,45.15,53.03,39.46,40.465,17.9,24.72,52.49,23.92,25.7,53.92,26.95,21.38,21.95,34.565,11.69,18.48,19.9699,,83.66,25.15,30.6001,13.8999
2015-07-21,24.15,16.08,51.0618,10.9,35.2613,30.56,140.14,12.4,44.95,52.99,39.286,40.515,17.6701,24.78,52.69,23.6099,25.7999,53.74,27.3,21.32,21.87,34.34,11.71,18.54,19.88,,83.1027,25.05,30.47,13.69
2015-07-22,23.92,15.93,51.11,10.7301,35.104,30.47,140.72,12.32,45.13,51.7,39.286,39.475,17.21,24.02,52.05,23.525,25.16,53.073,26.34,21.0856,21.65,34.4192,11.6701,18.18,19.77,34.868,82.84,24.85,30.3799,13.5384
2015-07-23,23.68,16.1,50.76,10.6756,35.0005,30.08,140.44,12.26,44.59,52.42,39.286,40.255,17.15,23.61,51.5,23.4401,25.5396,52.4366,25.49,20.875999999999998,21.8,34.1433,11.7,17.67,19.8924,34.2,81.88,24.55,30.17,13.3401
2015-07-24,23.45,15.8299,50.02,10.5999,34.52,29.72,138.29,12.05,44.19,51.21,38.59,39.44,16.9397,23.14,50.58,22.8901,25.01,51.42,23.94,20.44,21.9,33.7333,11.57,17.28,19.729,,80.3618,24.15,29.65,13.19
2015-07-27,23.29,14.78,49.39,10.41,34.1501,29.5,137.36,11.797,43.58,51.01,38.19,39.005,16.79,22.8,50.91,22.55,24.72,50.86,24.54,20.16,21.65,33.4267,11.46,16.5,19.64,,79.26,23.95,29.34,13.34
2015-07-28,23.52,,49.7404,10.54,34.72,29.8401,138.96,11.945,43.73,52.07,38.8899,39.79,17.07,23.34,51.67,22.74,25.15,51.68,25.62,20.429000000000002,21.9699,33.4267,11.54,17.16,19.7,33.37,81.1999,24.4,30.0201,13.2901
2015-07-29,23.8,15.3099,50.22,10.77,34.888000000000005,30.1126,139.3,12.15,44.28,52.28,39.35,40.035,17.35,23.86,52.0,22.901999999999997,25.2497,51.84,26.08,20.6,21.82,34.7,11.58,17.25,19.7399,34.0992,81.79,25.0,30.71,13.3208
2015-07-30,23.89,14.92,50.29,10.53,35.0,30.06,138.96,12.045,44.21,52.76,39.23,40.105,17.37,23.68,50.85,22.655,25.42,51.91,24.115,20.56,21.65,34.7,11.43,16.77,19.594,33.91,82.2185,24.8494,30.7,13.3117
2015-07-31,23.82,15.0,50.496,10.5,35.0138,30.25,139.98,11.98,43.9,52.15,39.48,39.72,17.06,23.44,51.18,22.79,25.21,52.07,24.82,20.62,21.5,34.4333,11.4799,16.83,19.5,34.36,81.94,24.55,30.67,13.3899
2015-08-03,23.54,14.51,50.4699,10.48,34.7774,29.9872,139.88,11.8364,43.95,51.9,38.927,39.555,16.7499,22.9158,50.41,22.64,25.0,51.53,23.6314,20.28,21.11,34.4667,11.44,16.47,19.3,34.9043,81.39,24.3,30.47,12.9
2015-08-04,23.45,14.65,50.56,10.39,35.1006,29.9755,140.41,11.7699,44.181999999999995,51.35,39.02,39.195,16.6798,23.3,50.87,22.67,24.78,51.78,24.3999,20.22,21.05,34.66,11.405,16.38,19.05,,81.99,24.2,30.7601,12.87
2015-08-05,24.01,14.9,50.28,10.64,35.47,30.13,141.99,11.865,44.2399,51.97,39.1521,39.855,17.09,23.54,50.58,22.825,25.2,52.22,23.96,20.5,21.1,35.0,11.48,16.262999999999998,19.09,34.6099,82.69,24.55,30.94,12.907
2015-08-06,23.34,14.9,49.62,10.47,34.79,29.96,140.28,11.73,43.94,51.37,38.8,39.3451,16.33,23.6,50.03,21.9401,24.95,52.07,23.494,20.2,20.8,34.99,11.5196,16.41,19.02,,82.56,24.1,30.91,12.38
2015-08-07,23.18,14.7901,49.42,10.36,34.51,29.8003,139.51,11.6258,43.6881,51.5,38.8,39.65,16.063,23.52,50.02,21.76,25.19,51.8194,23.1249,20.046,20.776999999999997,34.626999999999995,11.5,16.3129,19.12,34.555,81.51,23.6,30.67,12.335999999999999
2015-08-10,23.55,14.7901,50.27,10.5,34.9559,30.26,140.29,11.84,44.14,52.8,39.31,40.445,16.33,24.16,50.59,21.89,25.761,52.98,23.88,20.48,21.28,35.1767,11.679,17.07,19.4,,83.64,23.95,31.57,12.39
2015-08-11,23.16,15.49,49.44,10.3,34.4556,30.0701,139.65,11.6,43.31,51.6,39.31,39.38,15.8299,23.42,48.91,21.6899,25.145,51.73,21.55,20.084,20.9984,34.7067,11.49,16.3155,19.2984,34.6999,82.148,23.45,31.0298,12.1
2015-08-12,23.36,14.710999999999999,48.87,10.3,34.51,30.15,138.8,11.61,42.9207,51.73,39.38,39.685,16.0999,22.9788,48.97,21.6682,25.18,51.56,21.34,19.78,20.8,34.3033,11.52,16.41,19.07,33.36,82.5,23.65,31.09,12.3299
2015-08-13,23.36,15.0756,49.0497,10.28,34.76,29.94,138.78,11.6198,43.09,51.02,39.38,39.32,16.124000000000002,22.84,49.08,21.75,24.9668,51.27,21.91,19.74,20.988000000000003,34.3033,11.55,16.11,19.15,34.5,82.368,23.55,30.97,12.31
2015-08-14,23.46,,49.2532,10.28,34.77,30.27,139.39,11.63,43.49,50.65,39.38,39.265,16.0699,22.74,49.19,21.4405,24.9097,51.29,21.91,19.7,20.96,34.3033,11.57,16.02,19.19,,82.81,23.7,31.2,12.28
2015-08-17,23.6,15.25,49.35,10.3,35.0457,30.21,141.63,11.6662,43.48,51.04,39.38,39.74,16.28,22.62,48.48,21.735,25.0819,51.36,21.01,20.26,21.116999999999997,34.772,11.55,15.9,19.2862,34.6299,83.32,23.75,31.43,12.3
2015-08-18,23.47,14.75,49.1601,10.24,35.12,30.1801,142.26,11.53,43.35,50.14,39.34,38.79,16.1099,22.34,48.17,21.72,24.43,50.96,20.590999999999998,19.94,20.98,34.8917,11.45,15.51,19.07,34.48,82.88,23.5,31.22,12.36
2015-08-19,23.14,,48.55,10.13,34.963,29.9899,141.01,11.35,42.86,49.63,38.9965,38.45,15.72,21.74,47.85,21.49,24.3899,50.21,20.16,19.64,20.75,34.51,11.36,15.3,18.93,34.08,81.78,22.9,30.89,12.2101
2015-08-20,22.58,13.55,47.07,9.69,34.0,29.28,137.06,10.86,41.92,48.01,38.31,36.98,15.09,21.7,46.76,20.8899,23.43,49.31,18.76,19.24,19.89,33.8035,10.89,15.3,18.336,33.5899,80.4,22.0,30.37,12.0
2015-08-21,22.0,13.2,45.6994,9.42,32.82,28.92,134.38,10.52,40.37,46.79,37.8356,36.415,14.59,21.1,45.67,20.51,22.98,48.16,17.48,18.5998,19.53,32.0007,10.64,15.0519,18.0,31.63,78.575,21.3,29.58,11.71
2015-08-24,21.2,12.5,43.72,9.0,31.64,28.088,128.69,10.25,38.78,46.05,36.24,35.675,14.31,19.92,44.7,19.5074,22.474,46.24,16.34,18.054000000000002,18.9599,27.96,10.19,14.1,17.593,28.87,75.56,20.65,28.56,11.52
2015-08-25,20.79,12.95,43.46,9.03,31.53,27.53,127.89,10.23,38.31,45.66,35.55300000000001,35.495,14.0,20.0,45.59,19.93,22.27,46.02,18.37,17.58,19.38,29.7767,10.46,14.16,17.25,,74.06,20.5,27.9,11.4316
2015-08-26,21.3,12.14,44.11,9.28,31.64,28.0743,131.5,10.425,39.62,47.75,36.0915,36.93,14.38,20.28,46.91,20.3801,23.23,46.778999999999996,18.8287,17.902,19.445,29.7,10.73,14.25,17.4605,,75.18,20.6,28.42,
2015-08-27,21.89,13.0,44.95,9.66,33.07,28.64,134.08,10.71,40.49,49.34,37.1023,38.3,14.892999999999999,21.38,48.14,20.77,23.906,48.28,19.81,18.66,20.0445,30.5934,10.88,15.321,18.26,31.71,78.0395,21.5,29.48,11.7
2015-08-28,22.09,,45.1896,9.69,33.1,28.9004,133.86,10.8,40.56,49.76,37.425,38.62,15.14,21.68,47.99,21.1012,24.1897,48.64,20.08,18.86,20.24,31.404,10.9,15.57,18.3,33.01,78.66,21.85,29.6499,11.9181
2015-08-31,21.97,13.0,45.02,9.44,32.775,28.8699,132.24,10.7755,40.5,49.55,37.3401,38.36,15.18,21.48,47.84,21.1299,24.07,48.42,19.95,18.8,20.1,31.0385,10.81,15.57,18.43,33.0,78.4352,21.95,29.54,11.82
2015-09-01,21.44,11.98,43.26,9.14,31.99,27.9425,128.86,10.46,39.16,48.01,36.55,37.1,14.73,20.2,46.84,20.5,23.275,46.66,18.63,18.06,19.3699,29.6793,10.55,14.67,17.8,31.9,76.065,21.5,28.74,11.5999
2015-09-02,21.68,11.98,43.53,9.29,32.4478,28.1101,130.92,10.59,39.59,49.2,36.74,37.89,14.98,20.46,47.65,20.53,23.6699,47.2,19.476,18.18,19.585,29.6793,10.59,14.7596,17.79,31.04,76.3201,21.75,29.07,11.5505
2015-09-03,21.92,,43.66,9.2571,32.79,28.23,131.39,10.67,39.88,49.69,37.1001,38.41,15.25,20.9,47.39,20.78,23.996,47.38,19.78,18.48,19.81,31.3333,10.58,15.0004,17.92,31.47,77.8785,21.85,29.34,11.7399
2015-09-04,21.52,11.4423,43.13,9.07,32.029,27.93,130.21,10.5199,39.3108,48.91,36.501999999999995,37.84,14.9801,20.16,46.18,20.61,23.59,46.4756,17.7499,18.06,19.4199,,10.4,14.3301,17.69,30.99,76.5,21.6,28.84,11.62
2015-09-08,22.02,12.69,44.21,9.42,32.9985,28.35,133.4,10.86,40.57,50.77,37.3301,39.56,15.4499,20.88,47.33,21.29,24.363000000000003,47.88,18.8699,18.58,20.02,30.7467,10.69,15.3,18.2479,,77.96,22.25,29.545,11.63
2015-09-09,21.79,12.94,43.72,9.38,32.87,28.41800000000001,132.48,10.83,39.96,50.0,,38.935,15.27,21.1,47.94,21.3301,24.25,47.64,19.89,18.74,20.09,31.3067,10.65,15.2996,18.2099,32.287,77.59,22.15,29.25,11.475
2015-09-10,21.67,,43.75,9.48,32.79,28.075,132.53,10.96,40.16,50.16,,38.845,15.0601,21.16,48.5,21.3901,23.97,47.79,20.5299,18.62,20.01,30.4533,10.8,15.39,18.12,32.0388,77.65,22.1,29.14,11.31
2015-09-11,21.75,,43.7,9.46,33.1009,28.12,133.66,10.96,40.25,50.25,37.09,38.98,15.1,21.1,48.58,21.65,23.948,47.65,20.64,18.66,20.11,30.24,10.79,15.33,18.0253,31.65,77.48,22.15,29.16,11.17
2015-09-14,21.57,12.83,43.57,9.38,32.98,28.14,133.43,10.88,39.97,50.37,36.926,38.81,14.97,20.8,48.17,21.65,23.97,47.33,20.06,18.4403,20.07,30.5167,10.69,15.0,18.1,31.66,76.85,21.8,28.83,11.172
2015-09-15,21.83,13.06,44.18,9.4543,33.437,28.45,134.75,11.04,40.5298,51.11,37.4799,39.15,15.22,20.86,48.73,21.877,24.253,47.57,20.8596,18.76,20.33,31.5727,10.743,15.15,18.3399,32.0,77.69,22.01,29.08,11.25
2015-09-16,22.2,,44.7063,9.61,33.6066,28.88,135.38,11.15,40.88,51.34,37.8982,39.18,15.42,21.6,50.63,21.7101,24.2799,48.39,23.289,19.16,20.57,32.2333,10.88,15.5415,18.71,32.0201,78.1801,22.45,29.51,
2015-09-17,22.13,,44.31,9.64,34.0,28.75,136.42,11.3,40.07,51.01,,38.86,15.42,21.56,50.56,22.2299,24.29,48.31,23.68,19.03,20.75,32.5867,10.98,15.69,18.61,31.99,78.1,22.7,29.4,11.520999999999999
2015-09-18,21.72,,42.85,9.39,33.1781,28.34,134.37,11.03,39.11,50.15,,38.17,15.13,20.88,49.99,21.9,23.7599,47.05,23.05,18.7818,20.4295,31.57,10.68,15.0,18.47,32.5199,75.98,21.95,28.92,11.54
2015-09-21,21.57,13.14,43.34,9.41,33.2343,28.37,134.67,11.02,39.69,50.12,37.24,38.16,15.05,20.7798,49.31,21.8,23.63,46.82,21.46,18.92,20.3,31.8334,10.57,14.61,18.395,31.59,76.16,22.075,29.0,11.48
2015-09-22,21.34,13.16,42.7416,9.1978,32.63,28.0448,133.47,10.76,39.13,49.08,36.52,37.24,14.6967,19.84,48.66,20.736,23.14,45.49,20.6132,18.56,19.88,30.94,10.32,13.62,18.12,,74.7099,21.6,28.27,11.0299
2015-09-23,21.03,12.86,42.69,9.06,32.7073,27.71,134.32,10.65,39.34,48.73,36.31800000000001,37.02,14.41,19.4403,48.23,20.8099,22.97,44.92,20.07,18.78,19.8399,,10.24,13.35,18.02,,73.03,21.2,27.67,11.08
2015-09-24,21.08,12.4974,42.3699,9.02,32.448,27.75,131.92,10.5132,38.88,48.71,35.86,36.95,14.3606,19.54,47.97,20.51,22.8015,44.92,19.816,18.62,19.61,30.89,10.22,13.44,17.81,30.1101,72.73,21.1,27.66,10.6699
2015-09-25,20.95,,42.64,9.03,32.126999999999995,27.685,127.9,10.54,39.29,48.97,35.98,37.12,14.22,19.22,48.02,20.0,23.104,44.86,19.795,18.55,19.4,,10.18,13.2,17.98,31.51,72.8334,20.9,27.53,10.6299
2015-09-28,20.38,12.127,41.04,8.8,31.06,27.15,121.92,10.32,37.8998,47.93,,36.08,13.6601,18.26,47.05,18.5795,22.71,43.3,18.63,17.98,19.0,30.0405,10.085,12.36,17.53,,70.33,20.1,26.59,10.35
2015-09-29,20.26,12.06,40.8,8.86,31.11,27.16,121.95,10.33,37.76,48.26,34.7101,36.34,13.65,18.44,46.9,18.2,22.85,43.51,18.7,17.8403,18.6899,,10.19,12.4155,17.07,31.3499,70.31,20.0,26.47,9.91
2015-09-30,20.54,12.345,41.48,9.06,31.8,27.59,123.88,10.59,38.54,49.88,35.34,37.71,14.0301,18.82,48.78,18.7499,23.555999999999997,44.44,20.4701,18.58,18.79,30.8667,10.2948,12.7056,17.35,31.6562,71.418,20.5,26.96,10.068
2015-10-01,20.51,,41.33,9.17,31.8901,27.39,123.68,10.58,38.59,49.55,35.2588,37.25,13.87,19.08,49.58,18.41,23.2512,44.69,21.69,18.78,18.53,,10.3817,13.05,17.2,30.65,72.19,20.4,27.131,10.15
2015-10-02,21.07,12.86,41.31,9.49,32.39,27.97,125.6111,10.86,38.21,50.33,35.91,38.17,14.42,19.5003,50.07,19.0395,23.73,45.88,22.128,18.88,19.08,,10.54,13.41,17.38,31.99,73.804,21.31,27.81,
2015-10-05,21.68,13.14,42.56,9.7,32.8965,28.4372,126.72,11.177,39.12,51.22,36.93,38.87,14.9434,20.28,51.07,19.36,24.16,47.03,23.51,19.36,19.52,32.43,10.8691,14.34,18.01,32.0965,76.001,22.235,28.5365,10.9699
2015-10-06,21.68,13.21,42.24,9.79,32.48,28.36,123.91,11.172,38.63,51.43,37.07,39.6,15.03,20.7,50.95,18.82,24.3,47.5,23.46,19.61,19.23,,10.98,14.85,17.95,32.45,76.68,22.55,28.66,11.02
2015-10-07,22.11,13.445,42.91,9.98,32.696,28.66,124.97,11.4,39.1,52.2,,40.35,15.3002,21.54,52.49,19.0,24.66,48.72,25.54,19.88,19.51,32.8507,11.1056,15.774000000000001,18.17,,77.694,22.9,29.07,11.1001
2015-10-08,22.6,13.35,42.93,10.08,32.6199,29.28,124.27,11.54,39.25,52.87,37.93,40.58,15.38,22.2,52.91,18.68,24.7482,49.26,26.19,20.21,19.39,33.845,11.3257,16.05,18.21,33.1872,79.1,23.2494,29.6,11.1999
2015-10-09,22.54,13.3,42.71,10.14,33.008,29.03,125.75,11.6,38.86,52.26,,40.35,15.41,22.72,53.39,19.1535,24.54,49.89,26.8401,20.3,19.8247,,11.33,16.77,18.47,33.5082,79.18,23.45,29.65,11.4599
2015-10-12,22.43,13.5,42.55,10.0,33.1299,28.94,127.0,11.5057,39.1,52.34,37.8899,40.27,15.2566,22.4023,53.19,19.21,24.56,49.33,26.5157,20.2398,19.6699,34.2333,11.242,16.47,18.4,,78.38,23.15,29.39,11.5
2015-10-13,22.17,13.475,41.96,9.908,32.87,28.67,127.14,11.33,38.75,51.7,37.5567,40.08,15.13,21.78,52.54,18.8001,24.36,48.8,25.83,20.0,19.6,33.8367,11.213,15.9,18.32,32.74,78.0,22.9006,29.17,11.2599
2015-10-14,22.06,,41.55,10.06,32.56,28.46,125.83,11.4925,38.39,53.25,,41.5,15.4554,21.8,53.1,18.55,25.0999,49.18,26.57,20.06,19.5,33.534,11.25,16.17,18.2193,,78.75,22.85,29.24,11.214
2015-10-15,22.33,13.905,42.79,10.27,33.1899,28.82,126.51,11.71,39.43,53.61,37.435,42.01,15.51,22.2,54.59,19.3099,25.4324,49.62,28.7483,20.34,19.525,33.8767,11.3,16.1704,18.29,32.8101,78.8,23.26,29.35,11.165999999999999
2015-10-16,22.16,13.87,43.17,10.19,33.357,28.57,127.86,11.63,39.66,53.83,37.91,41.9,15.4199,21.8,54.31,19.34,25.3728,49.271,28.2285,20.42,19.81,34.7393,11.28,15.800999999999998,18.49,33.12,78.35,22.75,29.19,11.31
2015-10-19,22.2,13.65,42.81,10.02,33.4885,28.74,128.89,11.61,39.58,53.87,37.6758,42.16,15.3,21.36,54.0,19.36,25.38,48.61,27.7179,20.52,19.81,34.8833,11.15,15.216,18.41,,77.812,22.8,28.87,11.28
2015-10-20,22.25,13.87,43.1,10.13,33.23,29.85,128.85,11.642000000000001,39.78,53.76,37.61,41.78,15.14,20.94,54.26,19.0528,25.16,48.56,28.044,20.66,19.496,34.76,11.25,15.12,18.435,,78.12,22.8,28.84,11.366
2015-10-21,22.03,13.6,42.3448,10.02,32.9403,29.522,126.0,11.51,38.9,53.86,37.26,41.54,14.7827,21.04,53.85,18.9905,25.05,48.56,27.55,20.4403,19.66,35.0,11.19,14.94,18.344,32.14,77.292,22.2,28.4301,11.19
2015-10-22,22.6,,43.5,10.11,33.3239,30.41,117.98,11.64,39.9,55.5,37.57,42.62,15.03,21.48,54.65,18.8393,25.5,49.56,28.7,20.68,19.449,35.9293,11.21,15.39,18.454,,79.1399,22.25,29.25,11.26
2015-10-23,22.67,14.12,44.2405,10.11,33.73,30.42,121.45,11.6799,40.57,56.13,37.74,43.22,15.1601,21.78,54.75,19.476,25.8099,50.06,28.86,20.5998,19.81,36.01,11.3442,15.645,18.4498,32.52,80.02,22.4,29.52,11.1223
2015-10-26,22.57,13.8,44.03,10.03,33.98,30.22,122.03,11.589,40.66,55.06,37.525,42.15,15.0872,21.5003,54.7,19.64,25.31,49.71,28.86,20.72,19.78,36.05,11.32,15.5651,18.57,33.15,79.17,22.35,29.15,11.0201
2015-10-27,22.38,,43.3091,9.81,33.92,29.7801,123.43,11.4101,40.38,54.72,37.0601,41.97,14.742,20.82,54.3,19.5,25.3328,48.98,28.1353,20.36,19.61,35.2,11.16,15.1794,18.438,32.5894,78.35,21.85,28.89,10.7899
2015-10-28,22.83,13.34,44.95,9.88,34.12,30.4199,124.84,11.53,41.7,55.27,37.62,42.95,15.16,21.0,53.85,19.9749,25.8262,49.34,27.4,20.7373,19.82,35.0167,11.23,15.42,18.81,32.49,79.5406,22.45,29.57,10.93
2015-10-29,22.76,13.48,44.52,9.9,34.25,30.02,125.13,11.53,41.65,53.84,37.7941,41.95,15.08,20.34,53.83,19.8299,24.91,48.93,27.33,20.8798,19.72,35.7108,11.282,14.91,18.78,,79.95,22.4,29.55,11.01
2015-10-30,22.81,13.47,44.495,9.8,34.29,30.2,124.24,11.42,41.065,54.21,37.845,42.485,14.9601,20.38,54.38,19.8299,25.285,48.95,28.23,20.72,19.9,35.3667,11.29,15.12,18.93,33.02,80.1399,22.3,29.7,11.13
2015-11-02,23.11,13.4,45.59,9.95,34.6189,30.74,126.04,11.57,42.07,54.72,38.37,42.97,15.2001,20.56,55.32,20.33,25.54,49.38,29.71,20.98,20.46,35.2667,11.45,15.12,19.21,33.9799,80.7106,22.6,30.12,11.2787
2015-11-03,23.19,,45.88,9.99,34.664,30.82,125.31,11.63,42.03,55.19,,43.18,15.3985,20.92,56.09,20.4901,25.75,49.82,30.99,20.9,20.455,35.3333,11.39,15.69,19.36,33.3694,81.01,22.9009,30.08,
2015-11-04,23.17,13.84,45.55,9.92,34.5175,31.0,125.0,11.5363,41.96,55.55,38.37,43.55,15.51,20.82,55.29,20.6,25.7998,49.45,29.6,21.08,20.836,35.3333,11.34,15.39,19.3899,32.4401,80.01,22.95,29.73,11.375
2015-11-05,23.05,14.04,46.0121,9.9,34.5882,31.06,126.04,11.525,42.26,54.11,38.24,43.28,15.3424,20.4798,55.25,20.2189,25.685,49.04,29.5513,21.002,20.66,35.1833,11.3785,15.0401,19.29,,79.3964,22.6381,29.55,11.27
2015-11-06,22.95,,46.92,9.94,34.47,31.05,126.36,11.58,43.34,55.19,37.91,44.45,15.44,19.7203,54.19,19.9994,26.14,48.66,27.75,20.824,20.8475,34.26,11.33,14.6704,19.48,32.55,78.96,22.65,29.51,11.14
2015-11-09,22.64,,46.09,9.77,33.9889,30.59,125.56,11.35,43.01,54.75,37.85,43.94,15.22,19.36,53.08,20.1454,25.92,48.21,26.09,20.4,20.685,33.97,11.11,14.34,19.32,32.9199,78.309,22.2994,29.16,11.16
2015-11-10,22.41,13.38,45.8,9.56,34.11,30.62,126.3,11.22,42.96,53.88,37.911,43.06,14.7452,19.04,52.61,20.13,25.51,47.82,25.38,20.156,20.4334,,11.0952,14.16,19.16,32.9699,77.61,21.45,29.09,10.895999999999999
2015-11-11,22.36,13.35,45.87,9.52,34.0528,30.57,122.925,11.125,42.97,53.9,37.65,43.09,14.58,19.0,52.88,20.0,25.6,47.88,25.73,20.1,20.39,33.97,11.09,13.7096,19.146,32.1104,77.7979,21.14,29.06,10.703
2015-11-12,21.74,12.98,45.28,9.385,33.7627,29.891,120.91,11.0,42.11,53.21,36.9019,42.4263,14.2089,18.54,52.28,19.77,25.19,46.96,24.92,20.042,20.04,34.2067,11.025,13.26,18.84,31.63,76.08,20.6,28.36,10.52
2015-11-13,21.85,12.71,44.57,9.2786,33.1801,29.81,120.89,10.87,41.77,52.66,36.77,42.0,14.0732,18.38,51.26,19.8,24.9901,47.03,23.47,20.18,19.82,,10.87,12.96,18.43,32.321,76.99,20.55,28.6,10.49
2015-11-16,22.05,12.94,45.13,9.44,33.54,30.2,122.45,11.118,42.1,53.34,37.14,42.32,14.3,18.38,51.75,19.5199,25.15,47.6,24.14,20.42,19.92,33.085,11.02,12.9,18.53,32.4711,,21.0,28.94,10.65
2015-11-17,21.7,,45.0,9.3,33.745,30.0,123.18,10.97,42.03,53.88,37.3624,42.54,13.92,18.2,51.45,19.72,25.27,47.53,23.5801,20.4616,19.9482,32.9133,10.95,12.825,18.65,33.0365,78.54,20.2,28.86,10.17
2015-11-18,22.1,,46.05,9.38,34.38,30.62,124.85,11.15,42.86,54.16,37.519,43.61,14.2724,18.52,52.03,20.355,25.7699,48.05,24.558000000000003,20.203,20.19,33.3333,11.1072,13.02,18.8999,,80.01,20.6006,29.57,10.17
2015-11-19,21.99,,46.04,9.41,34.36,30.72,119.54,11.2,42.74,54.58,37.6582,43.57,14.25,18.88,52.88,20.1701,25.86,48.39,25.7577,20.62,20.51,34.3067,11.15,13.069,19.0204,33.25,80.195,20.45,29.66,10.0924
2015-11-20,22.15,,46.2,9.41,34.58,30.82,122.36,11.25,42.93,54.79,37.5775,43.89,14.36,18.8,53.15,20.14,25.86,48.16,26.12,20.5801,20.65,34.3554,11.115,12.895,19.24,33.394,79.57,20.55,29.4801,9.9803
2015-11-23,22.18,,46.13,9.42,34.49,30.91,123.09,11.22,42.74,54.17,37.83,43.42,14.3299,18.4203,53.03,20.2501,25.6196,47.91,26.0,20.6193,20.68,34.7933,11.01,12.53,19.17,33.01,79.8343,20.65,29.38,10.0162
2015-11-24,22.17,,46.17,9.46,34.45,31.03,123.84,11.28,42.71,54.74,38.0399,43.96,14.55,18.68,53.73,20.3,25.968000000000004,48.19,26.97,20.49,20.63,35.0533,11.0,12.6801,19.03,32.994,80.72399999999998,21.05,29.71,10.0004
2015-11-25,22.1,,46.56,9.4499,34.62,31.05,123.835,11.265,42.93,54.82,37.8026,44.31,14.5839,18.34,53.73,20.37,26.08,48.03,26.98,20.51,20.9,,10.99,12.57,19.4301,32.964,80.2522,21.0,29.65,9.89
2015-11-27,22.22,,,9.44,34.7,31.26,124.46,11.2447,43.19,55.09,,44.55,14.682,18.26,53.41,20.87,26.31,47.78,26.479,20.269000000000002,21.27,,11.1865,12.5,19.57,,79.9712,21.3,29.66,9.8
2015-11-30,22.14,,46.668,9.42,34.35,31.28,123.15,11.2807,43.24,55.8,37.9666,45.18,14.8155,18.22,52.82,20.6749,26.61,47.76,25.4145,20.27,21.2,34.8061,11.23,12.62,19.71,33.1241,80.44,21.4,29.68,9.82
